person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,severity_cons,dur_cons,util_cons,prin_up,prin_vi,moral_int,ESA,CST,loan_status
32,154000,MORTGAGE,11,DEBTCONSOLIDATION,B,20000,11.83,0.13,N,6,0.016883117,0.121428571,0.228571429,0.5,0.285714286,0.4,-0.146978355,0.153185136,0
32,155000,OWN,6,MEDICAL,B,15000,12.42,0.1,N,7,0.009677419,0.07125,0.428571429,0.5,0.285714286,1,-0.233009217,0.207538663,0
35,75000,RENT,13,VENTURE,F,15175,21.74,0.2,Y,8,0.040466667,0.141111111,0.346857143,0,1,0.8,-0.124915979,0.225732448,0
28,143000,MORTGAGE,5,HOMEIMPROVEMENT,D,8275,16.49,0.06,Y,7,0.003472028,0.06125,0.118214286,0,1,0.5,-0.008783017,0.219676499,1
31,155000,MORTGAGE,5,HOMEIMPROVEMENT,A,7000,5.42,0.05,N,5,0.002258065,0.061666667,0.1,0.5,0.142857143,0.5,-0.11228469,0.167028741,0
28,143000,MORTGAGE,3,DEBTCONSOLIDATION,E,25000,17.93,0.17,N,6,0.02972028,0.041428571,0.285714286,0.5,0.714285714,0.4,-0.110020646,0.180147184,1
33,18000,OWN,17,MEDICAL,A,7000,8,0.39,N,9,0.151666667,0.181,0.2,1,0.142857143,1,-0.290615873,0.228902335,1
32,155000,MORTGAGE,8,MEDICAL,C,8000,12,0.05,Y,6,0.002580645,0.091428571,0.228571429,0,0.928571429,1,-0.091735791,0.239313835,0
28,50000,RENT,2,EDUCATION,B,15200,10.25,0.3,N,10,0.0912,0.030909091,0.390857143,0.5,0.285714286,0.9,-0.225933853,0.194676068,0
32,155004,MORTGAGE,9,VENTURE,A,15000,8.49,0.1,N,8,0.00967717,0.101111111,0.342857143,0.5,0.142857143,0.8,-0.213543542,0.188875234,0
30,155867,MORTGAGE,15,EDUCATION,C,8000,12.84,0.05,Y,10,0.00256629,0.160909091,0.205714286,0,0.928571429,0.9,-0.096164864,0.22976073,0
34,156000,MORTGAGE,9,MEDICAL,A,25000,12,0.16,N,9,0.025641026,0.101,0.714285714,0.5,0.142857143,1,0.332818559,0.217213163,0
33,156000,MORTGAGE,4,EDUCATION,A,2400,7.49,0.02,N,6,0.000307692,0.051428571,0.061714286,0.5,0.142857143,0.9,-0.130824908,0.206458664,0
32,156000,MORTGAGE,14,PERSONAL,B,10000,9.63,0.06,N,9,0.003846154,0.151,0.171428571,0.5,0.285714286,0.6,-0.152149451,0.167796257,0
27,156000,MORTGAGE,11,HOMEIMPROVEMENT,A,5000,6.54,0.03,N,8,0.000961538,0.121111111,0.071428571,0.5,0.142857143,0.5,-0.120171754,0.166073153,0
27,156000,MORTGAGE,8,EDUCATION,D,15000,14.61,0.1,N,6,0.009615385,0.091428571,0.385714286,0.5,0.571428571,0.9,-0.196087912,0.198283226,0
32,156600,MORTGAGE,8,EDUCATION,B,25000,10.62,0.16,N,8,0.025542784,0.091111111,0.642857143,0.5,0.285714286,0.9,0.291679134,0.201054187,0
31,157000,MORTGAGE,5,EDUCATION,A,7200,7.49,0.05,N,7,0.002292994,0.06125,0.185142857,0.5,0.142857143,0.9,-0.166887655,0.202484597,0
28,157000,OWN,12,VENTURE,C,12000,13.92,0.08,Y,9,0.00611465,0.131,0.274285714,0,0.928571429,0.8,-0.099421049,0.222334497,0
27,157500,OWN,6,MEDICAL,C,25000,12.87,0.16,Y,6,0.025396825,0.071428571,0.714285714,0,0.928571429,1,0.222010582,0.242442785,0
27,157544,MORTGAGE,8,VENTURE,C,35000,12.99,0.22,N,8,0.048875235,0.091111111,0.8,0.5,0.428571429,0.8,0.320377311,0.198361278,0
28,145656,MORTGAGE,2,DEBTCONSOLIDATION,B,10000,10.37,0.07,N,7,0.004805844,0.03125,0.114285714,0.5,0.285714286,0.4,-0.089233939,0.161215586,1
28,158000,MORTGAGE,6,MEDICAL,A,15000,7.9,0.09,N,5,0.008544304,0.071666667,0.428571429,0.5,0.142857143,1,-0.244246735,0.211259046,0
30,158000,MORTGAGE,6,HOMEIMPROVEMENT,B,21000,12.42,0.13,N,8,0.017278481,0.071111111,0.3,0.5,0.285714286,0.5,-0.160713415,0.161464725,0
30,111000,RENT,3,VENTURE,C,15450,10.91,0.14,Y,7,0.019486486,0.04125,0.353142857,0,0.928571429,0.8,-0.100082111,0.224709114,0
29,158000,OWN,13,EDUCATION,A,11000,8.49,0.07,N,6,0.004873418,0.141428571,0.282857143,0.5,0.142857143,0.9,-0.215013864,0.197884695,0
35,158000,OWN,14,EDUCATION,B,10000,9.63,0.06,N,10,0.003797468,0.150909091,0.257142857,0.5,0.285714286,0.9,-0.198969368,0.194606844,0
29,158000,OWN,1,MEDICAL,A,20000,6.54,0.13,N,5,0.016455696,0.021666667,0.571428571,0.5,0.142857143,1,0.271118344,0.216353753,0
28,158367,MORTGAGE,5,MEDICAL,A,12000,6.62,0.08,N,8,0.006061869,0.061111111,0.342857143,0.5,0.142857143,1,-0.217912795,0.211391699,0
28,159000,MORTGAGE,3,PERSONAL,B,15000,11.86,0.09,N,8,0.008490566,0.041111111,0.257142857,0.5,0.285714286,0.6,-0.1469414,0.171260516,0
27,159600,MORTGAGE,1,HOMEIMPROVEMENT,B,25000,12,0.16,N,8,0.025062657,0.021111111,0.357142857,0.5,0.285714286,0.5,-0.164693957,0.165008911,0
29,159996,OWN,1,HOMEIMPROVEMENT,B,10000,11.86,0.06,N,7,0.003750094,0.02125,0.142857143,0.5,0.285714286,0.5,-0.101904787,0.167130511,0
29,38000,RENT,3,PERSONAL,C,15500,12.41,0.41,N,6,0.167236842,0.041428571,0.265714286,1,0.428571429,0.6,-0.220215539,0.203908728,1
28,160000,MORTGAGE,4,DEBTCONSOLIDATION,B,34000,9.91,0.21,N,7,0.044625,0.05125,0.388571429,0.5,0.285714286,0.4,-0.178328571,0.157288568,0
27,148000,MORTGAGE,1,HOMEIMPROVEMENT,C,28000,12.99,0.19,Y,6,0.035945946,0.021428571,0.4,0,0.928571429,0.5,-0.087680824,0.210731907,1
34,160000,MORTGAGE,14,DEBTCONSOLIDATION,C,25000,13.49,0.16,N,5,0.025,0.151666667,0.285714286,0.5,0.428571429,0.4,-0.161015873,0.154390063,0
27,160000,MORTGAGE,-1,DEBTCONSOLIDATION,B,6000,10.99,0.04,N,6,0.0015,0.011428571,0.068571429,0.5,0.285714286,0.4,-0.07087619,0.164178812,0
34,160000,MORTGAGE,1,HOMEIMPROVEMENT,A,23000,6.91,0.14,N,10,0.020125,0.020909091,0.328571429,0.5,0.142857143,0.5,-0.1671329,0.166806751,0
30,160000,MORTGAGE,4,EDUCATION,C,7000,13.98,0.04,N,5,0.00175,0.051666667,0.18,0.5,0.428571429,0.9,-0.13995873,0.201301742,0
35,68324,RENT,3,MEDICAL,C,15600,12.84,0.23,Y,8,0.05251449,0.041111111,0.445714286,0,0.928571429,1,-0.149538255,0.237494049,0
33,160000,MORTGAGE,3,PERSONAL,B,22000,10.75,0.14,N,8,0.01925,0.041111111,0.377142857,0.5,0.285714286,0.6,-0.181810582,0.171234591,0
32,160000,MORTGAGE,9,DEBTCONSOLIDATION,A,12000,7.88,0.07,N,8,0.00525,0.101111111,0.137142857,0.5,0.142857143,0.4,-0.12550582,0.157499891,0
27,90000,RENT,11,PERSONAL,B,15600,12.69,0.17,N,9,0.029466667,0.121,0.267428571,0.5,0.285714286,0.6,-0.176581587,0.165244599,0
27,160000,MORTGAGE,4,HOMEIMPROVEMENT,B,25000,10.99,0.16,N,10,0.025,0.050909091,0.357142857,0.5,0.285714286,0.5,-0.172623377,0.162934373,0
32,160000,MORTGAGE,0,VENTURE,A,17400,7.88,0.11,N,7,0.0119625,0.01125,0.397714286,0.5,0.142857143,0.8,-0.204818571,0.193905852,0
27,100000,RENT,7,PERSONAL,E,15600,17.88,0.16,Y,6,0.02496,0.081428571,0.267428571,0,1,0.6,-0.067684571,0.21920582,0
35,160000,OWN,10,VENTURE,B,24000,11.83,0.15,N,9,0.0225,0.111,0.548571429,0.5,0.285714286,0.8,0.263028571,0.187797911,0
28,160000,OWN,12,PERSONAL,B,23000,11.83,0.14,N,8,0.020125,0.131111111,0.394285714,0.5,0.285714286,0.6,-0.210615344,0.166146682,0
35,148000,MORTGAGE,19,DEBTCONSOLIDATION,D,25000,14.62,0.17,Y,10,0.028716216,0.200909091,0.285714286,0,1,0.4,-0.089423891,0.20993277,1
34,160000,MORTGAGE,9,DEBTCONSOLIDATION,B,7500,12,0.05,N,10,0.00234375,0.100909091,0.085714286,0.5,0.285714286,0.4,-0.099534091,0.159125055,0
29,162480,MORTGAGE,2,PERSONAL,B,25000,12.42,0.15,N,10,0.023079764,0.030909091,0.428571429,0.5,0.285714286,0.6,-0.193825599,0.172876234,0
30,55000,RENT,14,DEBTCONSOLIDATION,C,15800,14.72,0.29,N,9,0.083309091,0.151,0.180571429,0.5,0.428571429,0.4,-0.148349091,0.151860412,0
27,151000,MORTGAGE,11,DEBTCONSOLIDATION,D,20000,14.74,0.13,Y,9,0.017218543,0.121,0.228571429,0,1,0.4,-0.049810659,0.212803557,1
27,163232,MORTGAGE,5,VENTURE,B,4800,11.71,0.03,N,8,0.00088218,0.061111111,0.109714286,0.5,0.285714286,0.8,-0.126931544,0.19223719,0
27,165000,MORTGAGE,6,MEDICAL,B,35000,12.42,0.21,N,10,0.044545455,0.070909091,1,0.5,0.285714286,1,0.394597403,0.229789326,0
29,165000,MORTGAGE,13,VENTURE,A,10000,6.03,0.06,N,10,0.003636364,0.140909091,0.228571429,0.5,0.142857143,0.8,-0.192069264,0.1882729,0
34,165000,MORTGAGE,18,VENTURE,A,12000,6.62,0.07,N,7,0.005090909,0.19125,0.274285714,0.5,0.142857143,0.8,-0.218071861,0.186116891,0
29,72000,RENT,13,MEDICAL,C,15900,13.04,0.22,N,9,0.048583333,0.141,0.454285714,0.5,0.428571429,1,-0.257412698,0.200343788,0
35,165000,MORTGAGE,3,DEBTCONSOLIDATION,B,8000,11.49,0.05,N,8,0.002424242,0.041111111,0.091428571,0.5,0.285714286,0.4,-0.085133237,0.16162636,0
33,130050,MORTGAGE,0,MEDICAL,D,10000,14.61,0.07,Y,7,0.005382545,0.01125,0.285714286,0,1,1,-0.080625822,0.246866554,1
33,153000,MORTGAGE,1,HOMEIMPROVEMENT,D,23100,14.74,0.15,Y,9,0.022647059,0.021,0.33,0,1,0.5,-0.059639216,0.218091956,1
28,165000,MORTGAGE,5,DEBTCONSOLIDATION,B,12400,11.26,0.08,N,8,0.006012121,0.061111111,0.141714286,0.5,0.285714286,0.4,-0.104832862,0.15868926,0
27,166000,MORTGAGE,11,HOMEIMPROVEMENT,E,30000,12,0.18,N,9,0.03253012,0.121,0.428571429,0.5,0.714285714,0.5,-0.178084223,0.177150491,0
27,80000,RENT,5,HOMEIMPROVEMENT,A,16000,7.49,0.2,N,8,0.04,0.061111111,0.228571429,0.5,0.142857143,0.5,-0.156486772,0.162439234,0
31,168000,MORTGAGE,6,VENTURE,C,25000,13.06,0.15,N,5,0.022321429,0.071666667,0.571428571,0.5,0.428571429,0.8,0.24715873,0.190064171,0
31,168000,MORTGAGE,2,VENTURE,B,15500,9.25,0.09,N,7,0.008303571,0.03125,0.354285714,0.5,0.285714286,0.8,-0.186166667,0.189507768,0
28,168000,OWN,12,MEDICAL,A,6800,12,0.04,N,7,0.001619048,0.13125,0.194285714,0.5,0.142857143,1,-0.195812698,0.210517313,0
29,74000,RENT,3,HOMEIMPROVEMENT,C,16000,13.11,0.22,Y,5,0.047567568,0.041666667,0.228571429,0,0.928571429,0.5,-0.050462462,0.20901053,1
32,170000,MORTGAGE,16,VENTURE,A,6000,7.9,0.04,N,8,0.001411765,0.171111111,0.137142857,0.5,0.142857143,0.8,-0.175148957,0.189660151,0
29,170000,MORTGAGE,13,DEBTCONSOLIDATION,B,18000,12.42,0.11,N,6,0.011647059,0.141428571,0.205714286,0.5,0.285714286,0.4,-0.144820168,0.153076522,0
32,62900,RENT,6,MEDICAL,D,16000,14.96,0.22,N,5,0.055961844,0.071666667,0.457142857,0.5,0.571428571,1,-0.230224746,0.205459994,1
29,74000,RENT,0,HOMEIMPROVEMENT,C,16000,13.79,0.22,Y,8,0.047567568,0.011111111,0.228571429,0,0.928571429,0.5,-0.042314314,0.210325138,1
28,170000,MORTGAGE,8,PERSONAL,F,20000,18.99,0.12,Y,7,0.014117647,0.09125,0.342857143,0,1,0.6,-0.087526611,0.219011385,0
33,158000,MORTGAGE,11,PERSONAL,E,15000,16.32,0.09,Y,5,0.008544304,0.121666667,0.257142857,0,1,0.6,-0.071294354,0.218698115,1
28,170000,MORTGAGE,0,EDUCATION,A,10000,12,0.06,N,5,0.003529412,0.011666667,0.257142857,0.5,0.142857143,0.9,-0.173195145,0.203708316,0
28,170000,MORTGAGE,4,EDUCATION,D,20000,12,0.12,Y,10,0.014117647,0.050909091,0.514285714,0,1,0.9,0.146483321,0.237659306,0
28,170000,MORTGAGE,3,MEDICAL,B,4000,12,0.02,N,10,0.000470588,0.040909091,0.114285714,0.5,0.285714286,1,-0.138653629,0.213700275,0
27,84000,RENT,0,MEDICAL,B,16000,12.21,0.19,N,10,0.036190476,0.010909091,0.457142857,0.5,0.285714286,1,-0.231607504,0.209658711,0
30,170000,MORTGAGE,2,VENTURE,B,14000,10.62,0.08,N,6,0.006588235,0.031428571,0.32,0.5,0.285714286,0.8,-0.176614006,0.189537014,0
33,170000,OWN,15,HOMEIMPROVEMENT,C,21000,14.26,0.12,N,5,0.014823529,0.161666667,0.3,0.5,0.428571429,0.5,-0.172778338,0.159268443,0
30,172000,MORTGAGE,13,VENTURE,B,20000,12,0.12,N,8,0.013953488,0.141111111,0.457142857,0.5,0.285714286,0.8,-0.244398179,0.184382269,0
33,172000,MORTGAGE,4,EDUCATION,B,16000,9.63,0.09,N,8,0.008372093,0.051111111,0.411428571,0.5,0.285714286,0.9,-0.214719331,0.198445346,0
31,85000,RENT,5,EDUCATION,C,16000,11.34,0.19,Y,8,0.035764706,0.061111111,0.411428571,0,0.928571429,0.9,-0.133262123,0.22982531,0
29,173088,MORTGAGE,13,VENTURE,C,8000,13.79,0.05,Y,10,0.002310963,0.140909091,0.182857143,0,0.928571429,0.8,-0.076668205,0.223834645,0
30,163000,MORTGAGE,15,PERSONAL,B,3500,10.65,0.02,N,8,0.000429448,0.161111111,0.06,0.5,0.285714286,0.6,-0.12422034,0.172329862,1
27,175000,MORTGAGE,7,MEDICAL,A,15000,7.49,0.09,N,8,0.007714286,0.081111111,0.428571429,0.5,0.142857143,1,-0.246543915,0.210873221,0
27,175000,MORTGAGE,11,VENTURE,B,21000,12,0.12,N,6,0.0144,0.121428571,0.48,0.5,0.285714286,0.8,-0.24536381,0.18582165,0
27,90000,RENT,1,EDUCATION,B,16000,12.42,0.18,N,9,0.032,0.021,0.411428571,0.5,0.285714286,0.9,-0.212990476,0.198758986,0
34,175000,MORTGAGE,18,PERSONAL,B,12000,10.74,0.07,N,7,0.0048,0.19125,0.205714286,0.5,0.285714286,0.6,-0.17228,0.165457408,0
32,175000,MORTGAGE,17,HOMEIMPROVEMENT,B,24000,12,0.14,N,7,0.0192,0.18125,0.342857143,0.5,0.285714286,0.5,-0.202024762,0.156100906,0
28,90000,RENT,7,VENTURE,C,16000,12.68,0.18,N,10,0.032,0.080909091,0.365714286,0.5,0.428571429,0.8,-0.197347186,0.18517456,0
27,90000,RENT,11,HOMEIMPROVEMENT,B,16000,8.88,0.18,N,9,0.032,0.121,0.228571429,0.5,0.285714286,0.5,-0.158895238,0.15789854,0
27,175000,MORTGAGE,11,HOMEIMPROVEMENT,A,11500,7.51,0.07,N,7,0.0046,0.12125,0.164285714,0.5,0.142857143,0.5,-0.145940952,0.162910784,0
33,175000,MORTGAGE,4,DEBTCONSOLIDATION,B,25000,10.75,0.14,N,9,0.02,0.051,0.285714286,0.5,0.285714286,0.4,-0.144266667,0.156881771,0
29,175000,MORTGAGE,8,VENTURE,A,2500,7.14,0.01,N,6,0.000142857,0.091428571,0.057142857,0.5,0.142857143,0.8,-0.132228571,0.194854042,0
29,175000,MORTGAGE,2,HOMEIMPROVEMENT,A,10000,12,0.06,N,9,0.003428571,0.031,0.142857143,0.5,0.142857143,0.5,-0.115847619,0.167259735,0
30,175000,MORTGAGE,15,VENTURE,D,25000,12,0.14,Y,10,0.02,0.160909091,0.571428571,0,1,0.8,0.184623377,0.227779183,0
35,175000,OWN,19,MEDICAL,C,24000,12.73,0.14,N,10,0.0192,0.200909091,0.685714286,0.5,0.428571429,1,0.327267186,0.204410775,0
33,163400,MORTGAGE,17,EDUCATION,E,10000,18.39,0.06,N,5,0.003671971,0.181666667,0.257142857,0.5,0.714285714,0.9,-0.172852208,0.20216161,1
28,176000,MORTGAGE,12,HOMEIMPROVEMENT,B,25000,10.25,0.14,N,6,0.019886364,0.131428571,0.357142857,0.5,0.285714286,0.5,-0.192731602,0.158533637,0
32,164000,MORTGAGE,15,DEBTCONSOLIDATION,D,2400,14.42,0.01,N,10,0.000146341,0.160909091,0.027428571,0.5,0.571428571,0.4,-0.076548115,0.173967664,1
31,176600,MORTGAGE,15,DEBTCONSOLIDATION,C,3500,12,0.02,Y,7,0.000396376,0.16125,0.04,0,0.928571429,0.4,-0.011486653,0.208961184,0
28,176608,MORTGAGE,1,VENTURE,C,21125,13.16,0.12,Y,5,0.014353823,0.021666667,0.482857143,0,0.928571429,0.8,-0.128081654,0.226870813,0
31,70550,RENT,2,MEDICAL,D,16000,17.49,0.19,N,8,0.043090007,0.031111111,0.457142857,0.5,0.571428571,1,-0.215977441,0.208934625,1
33,178650,MORTGAGE,5,HOMEIMPROVEMENT,A,20000,6.99,0.11,N,6,0.012314582,0.061428571,0.285714286,0.5,0.142857143,0.5,-0.164426746,0.164315935,0
31,179000,MORTGAGE,13,MEDICAL,C,11200,14.27,0.06,N,5,0.00375419,0.141666667,0.32,0.5,0.428571429,1,-0.209826514,0.204005908,0
30,180000,MORTGAGE,5,MEDICAL,A,14000,6.03,0.08,N,9,0.006222222,0.061,0.4,0.5,0.142857143,1,-0.233164021,0.211614144,0
30,180000,MORTGAGE,0,DEBTCONSOLIDATION,A,6000,6.62,0.03,N,5,0.001,0.011666667,0.068571429,0.5,0.142857143,0.4,-0.082234921,0.163589947,0
30,180000,MORTGAGE,13,PERSONAL,B,28000,10.65,0.16,N,6,0.024888889,0.141428571,0.48,0.5,0.285714286,0.6,-0.23749418,0.167678029,0
27,180000,MORTGAGE,7,HOMEIMPROVEMENT,A,16000,12,0.09,N,8,0.008,0.081111111,0.228571429,0.5,0.142857143,0.5,-0.153286772,0.163464958,0
29,180000,MORTGAGE,2,MEDICAL,A,20000,12,0.11,N,10,0.012222222,0.030909091,0.571428571,0.5,0.142857143,1,0.272454064,0.216090433,0
29,180000,MORTGAGE,13,DEBTCONSOLIDATION,C,12000,12.99,0.07,Y,5,0.004666667,0.141666667,0.137142857,0,0.928571429,0.4,-0.033307937,0.206322644,0
27,180000,MORTGAGE,2,MEDICAL,C,8000,13.23,0.04,Y,7,0.001777778,0.03125,0.228571429,0,0.928571429,1,-0.075474074,0.241731821,0
27,100000,RENT,12,VENTURE,B,16000,11.11,0.16,N,5,0.0256,0.131666667,0.365714286,0.5,0.285714286,0.8,-0.220604444,0.182951144,0
32,180000,MORTGAGE,2,PERSONAL,C,15600,12,0.09,Y,10,0.0078,0.030909091,0.267428571,0,0.928571429,0.6,-0.055350996,0.214924116,0
30,182004,MORTGAGE,2,PERSONAL,A,7200,6.62,0.04,N,5,0.001582383,0.031666667,0.123428571,0.5,0.142857143,0.6,-0.118352127,0.175918195,0
27,170496,MORTGAGE,3,DEBTCONSOLIDATION,B,15000,11.83,0.09,N,10,0.007918074,0.040909091,0.171428571,0.5,0.285714286,0.4,-0.10787772,0.15898614,1
34,182500,MORTGAGE,6,HOMEIMPROVEMENT,C,15000,12.84,0.08,Y,9,0.006575342,0.071,0.214285714,0,0.928571429,0.5,-0.043543901,0.209812528,0
34,101000,RENT,0,VENTURE,A,16000,6.17,0.16,N,9,0.025346535,0.011,0.365714286,0.5,0.142857143,0.8,-0.199787647,0.192721988,0
27,105000,RENT,1,HOMEIMPROVEMENT,B,16000,12,0.15,N,8,0.022857143,0.021111111,0.228571429,0.5,0.285714286,0.5,-0.129820106,0.164364244,0
34,185000,MORTGAGE,18,DEBTCONSOLIDATION,C,18250,12,0.1,Y,5,0.009864865,0.191666667,0.208571429,0,0.928571429,0.4,-0.067075075,0.203814646,0
28,107000,RENT,4,HOMEIMPROVEMENT,C,16000,13.49,0.15,N,6,0.022429907,0.051428571,0.228571429,0.5,0.428571429,0.5,-0.126362261,0.165681791,0
27,189000,MORTGAGE,2,VENTURE,D,5125,14.84,0.03,Y,6,0.000813492,0.031428571,0.117142857,0,1,0.8,-0.023835979,0.23558942,0
30,189000,MORTGAGE,5,HOMEIMPROVEMENT,E,16000,16.35,0.08,N,8,0.006772487,0.061111111,0.228571429,0.5,0.714285714,0.5,-0.101911817,0.184041029,0
27,110000,RENT,6,EDUCATION,C,16000,15.27,0.15,N,8,0.021818182,0.071111111,0.411428571,0.5,0.428571429,0.9,-0.212209716,0.195942475,0
29,193086,MORTGAGE,3,DEBTCONSOLIDATION,B,11125,10.59,0.06,N,6,0.003457009,0.041428571,0.127142857,0.5,0.285714286,0.4,-0.095017107,0.160341332,0
34,195000,MORTGAGE,14,VENTURE,C,6000,14.27,0.03,N,8,0.000923077,0.151111111,0.137142857,0.5,0.428571429,0.8,-0.146828164,0.188666681,0
34,195000,MORTGAGE,18,PERSONAL,A,6000,6.92,0.03,N,10,0.000923077,0.190909091,0.102857143,0.5,0.142857143,0.6,-0.155155245,0.171426051,0
30,110000,RENT,9,HOMEIMPROVEMENT,C,16000,12,0.15,Y,6,0.021818182,0.101428571,0.228571429,0,0.928571429,0.5,-0.059532468,0.207912942,0
30,198171,MORTGAGE,4,DEBTCONSOLIDATION,A,5000,5.79,0.03,N,6,0.000756922,0.051428571,0.057142857,0.5,0.142857143,0.4,-0.089725655,0.16221854,0
28,199000,MORTGAGE,12,HOMEIMPROVEMENT,A,10000,9.32,0.05,N,10,0.002512563,0.130909091,0.142857143,0.5,0.142857143,0.5,-0.142245774,0.163256909,0
27,200000,MORTGAGE,9,PERSONAL,A,7000,6.03,0.04,N,10,0.0014,0.100909091,0.12,0.5,0.142857143,0.6,-0.135853853,0.173141873,0
31,200000,MORTGAGE,1,MEDICAL,B,7800,9.63,0.04,N,8,0.00156,0.021111111,0.222857143,0.5,0.285714286,1,-0.162617058,0.211774731,0
35,200000,MORTGAGE,3,EDUCATION,C,25000,12,0.13,Y,7,0.01625,0.04125,0.642857143,0,0.928571429,0.9,0.18447619,0.235602824,0
29,108000,RENT,11,EDUCATION,B,16000,12,0.15,N,7,0.022222222,0.12125,0.411428571,0.5,0.285714286,0.9,-0.237116402,0.193854991,1
30,200000,MORTGAGE,14,DEBTCONSOLIDATION,C,21600,13.11,0.11,N,8,0.01188,0.151111111,0.246857143,0.5,0.428571429,0.4,-0.147007153,0.1559488,0
31,200000,MORTGAGE,-1,VENTURE,A,9000,7.88,0.04,N,6,0.0018,0.011428571,0.205714286,0.5,0.142857143,0.8,-0.15095619,0.194163417,0
29,200000,MORTGAGE,4,MEDICAL,A,12000,7.88,0.06,N,7,0.0036,0.05125,0.342857143,0.5,0.142857143,1,-0.214626667,0.211977984,0
31,200000,OWN,4,HOMEIMPROVEMENT,B,23500,10.99,0.12,N,5,0.0141,0.051666667,0.335714286,0.5,0.285714286,0.5,-0.164204444,0.163323033,0
30,200000,OWN,14,VENTURE,A,16000,12,0.08,N,5,0.0064,0.151666667,0.365714286,0.5,0.142857143,0.8,-0.232246349,0.187215726,0
29,200000,OWN,13,EDUCATION,B,23000,12.18,0.12,N,9,0.0138,0.141,0.591428571,0.5,0.285714286,0.9,0.288137143,0.197282142,0
32,188000,MORTGAGE,0,EDUCATION,B,10000,10.71,0.05,N,7,0.002659574,0.01125,0.257142857,0.5,0.285714286,0.9,-0.161423506,0.201267909,1
33,200000,MORTGAGE,5,HOMEIMPROVEMENT,B,25000,9.76,0.13,N,9,0.01625,0.061,0.357142857,0.5,0.285714286,0.5,-0.172980952,0.162934343,0
29,200000,MORTGAGE,9,MEDICAL,B,6000,12,0.03,N,8,0.0009,0.101111111,0.171428571,0.5,0.285714286,1,-0.170060106,0.209371198,0
34,130000,RENT,18,VENTURE,A,16000,6.03,0.12,N,6,0.014769231,0.191428571,0.365714286,0.5,0.142857143,0.8,-0.245081319,0.185325501,0
32,130000,RENT,0,PERSONAL,A,16000,12,0.12,N,10,0.014769231,0.010909091,0.274285714,0.5,0.142857143,0.6,-0.156561838,0.174610399,0
33,201000,MORTGAGE,3,DEBTCONSOLIDATION,C,20000,14.27,0.1,Y,7,0.009950249,0.04125,0.228571429,0,0.928571429,0.4,-0.032320066,0.207763277,0
28,201000,OWN,4,VENTURE,A,12000,12,0.06,N,8,0.00358209,0.051111111,0.274285714,0.5,0.142857143,0.8,-0.180299139,0.191490867,0
31,201000,MORTGAGE,3,HOMEIMPROVEMENT,B,15000,11.12,0.07,N,9,0.005223881,0.041,0.214285714,0.5,0.285714286,0.5,-0.126612082,0.164453415,0
29,201000,MORTGAGE,0,VENTURE,B,18000,11.83,0.09,N,10,0.008059701,0.010909091,0.411428571,0.5,0.285714286,0.8,-0.195915487,0.191353725,0
27,192000,MORTGAGE,11,DEBTCONSOLIDATION,D,15000,17.58,0.08,N,8,0.00625,0.121111111,0.171428571,0.5,0.571428571,0.4,-0.105962963,0.168192653,1
32,204000,OWN,16,EDUCATION,B,25000,11.12,0.12,N,5,0.014705882,0.171666667,0.642857143,0.5,0.285714286,0.9,0.310270775,0.197712212,0
29,195000,MORTGAGE,5,VENTURE,C,3600,14.26,0.02,N,7,0.000369231,0.06125,0.082285714,0.5,0.428571429,0.8,-0.108088938,0.194852657,1
33,210000,MORTGAGE,17,DEBTCONSOLIDATION,B,20000,9.91,0.1,N,7,0.00952381,0.18125,0.228571429,0.5,0.285714286,0.4,-0.160968254,0.15151804,0
29,210000,MORTGAGE,2,MEDICAL,B,14000,12.42,0.07,N,6,0.004666667,0.031428571,0.4,0.5,0.285714286,1,-0.213434921,0.209810048,0
27,170000,RENT,0,HOMEIMPROVEMENT,A,16000,5.79,0.09,N,8,0.008470588,0.011111111,0.228571429,0.5,0.142857143,0.5,-0.134745596,0.167130769,0
29,200000,RENT,14,EDUCATION,B,16000,12.69,0.08,N,7,0.0064,0.15125,0.411428571,0.5,0.285714286,0.9,-0.240897143,0.193576456,0
28,200000,RENT,0,PERSONAL,C,16000,10.91,0.08,Y,9,0.0064,0.011,0.274285714,0,0.928571429,0.6,-0.051497143,0.215833946,0
31,215000,MORTGAGE,2,MEDICAL,B,15000,10.99,0.07,N,10,0.004883721,0.030909091,0.428571429,0.5,0.285714286,1,-0.220973321,0.210020798,0
29,300000,RENT,1,HOMEIMPROVEMENT,B,16000,11.58,0.05,N,8,0.002666667,0.021111111,0.228571429,0.5,0.285714286,0.5,-0.124435979,0.165734528,0
32,220000,MORTGAGE,13,HOMEIMPROVEMENT,E,33000,20.3,0.15,N,9,0.0225,0.141,0.471428571,0.5,0.714285714,0.5,-0.192171429,0.177424989,0
34,220000,MORTGAGE,6,DEBTCONSOLIDATION,B,7350,11.99,0.03,N,6,0.001002273,0.071428571,0.084,0.5,0.285714286,0.4,-0.090857749,0.160532553,0
29,220000,MORTGAGE,0,EDUCATION,A,2500,6.99,0.01,N,5,0.000113636,0.011666667,0.064285714,0.5,0.142857143,0.9,-0.1208557,0.207988186,0
